instant_x,dteday,season,yr_x,mnth_x,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,dteday_numeric,instant_y,yr_y,mnth_y,hr,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y
222,2011-08-10,2,1,6,1,4,1,3,0.5,0.5,0.6,0.1,200,800,1000,221,,,,,,,,,,,,,,,
223,2011-08-11,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,222,5235.0,0.0,8.0,0.0,0.0,4.0,1.0,1.0,0.7,0.6364,0.45,0.1045,6.0,40.0,46.0
223,2011-08-11,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,222,5236.0,0.0,8.0,1.0,0.0,4.0,1.0,1.0,0.7,0.6364,0.45,0.1343,9.0,17.0,26.0
223,2011-08-11,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,222,5237.0,0.0,8.0,2.0,0.0,4.0,1.0,1.0,0.66,0.6212,0.54,0.1343,3.0,8.0,11.0
223,2011-08-11,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,222,5238.0,0.0,8.0,3.0,0.0,4.0,1.0,1.0,0.64,0.6212,0.57,0.1343,2.0,7.0,9.0
223,2011-08-11,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,222,5239.0,0.0,8.0,4.0,0.0,4.0,1.0,1.0,0.64,0.6212,0.57,0.1642,1.0,4.0,5.0
223,2011-08-11,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,222,5240.0,0.0,8.0,5.0,0.0,4.0,1.0,1.0,0.64,0.6212,0.61,0.194,2.0,23.0,25.0
223,2011-08-11,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,222,5241.0,0.0,8.0,6.0,0.0,4.0,1.0,1.0,0.62,0.6061,0.65,0.1642,5.0,101.0,106.0
223,2011-08-11,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,222,5242.0,0.0,8.0,7.0,0.0,4.0,1.0,1.0,0.66,0.6212,0.54,0.1343,15.0,292.0,307.0
223,2011-08-11,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,222,5243.0,0.0,8.0,8.0,0.0,4.0,1.0,1.0,0.7,0.6364,0.45,0.1642,29.0,361.0,390.0
223,2011-08-11,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,222,5244.0,0.0,8.0,9.0,0.0,4.0,1.0,1.0,0.72,0.6515,0.39,0.2239,31.0,166.0,197.0
223,2011-08-11,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,222,5245.0,0.0,8.0,10.0,0.0,4.0,1.0,1.0,0.74,0.6515,0.37,0.2537,36.0,96.0,132.0
223,2011-08-11,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,222,5246.0,0.0,8.0,11.0,0.0,4.0,1.0,1.0,0.76,0.6667,0.35,0.2537,59.0,128.0,187.0
223,2011-08-11,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,222,5247.0,0.0,8.0,12.0,0.0,4.0,1.0,1.0,0.78,0.6818,0.31,0.2537,50.0,164.0,214.0
223,2011-08-11,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,222,5248.0,0.0,8.0,13.0,0.0,4.0,1.0,1.0,0.76,0.6667,0.31,0.2239,51.0,166.0,217.0
223,2011-08-11,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,222,5249.0,0.0,8.0,14.0,0.0,4.0,1.0,1.0,0.8,0.697,0.29,0.0,39.0,103.0,142.0
223,2011-08-11,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,222,5250.0,0.0,8.0,15.0,0.0,4.0,1.0,1.0,0.8,0.697,0.29,0.2985,52.0,126.0,178.0
223,2011-08-11,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,222,5251.0,0.0,8.0,16.0,0.0,4.0,1.0,1.0,0.8,0.697,0.27,0.194,57.0,241.0,298.0
223,2011-08-11,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,222,5252.0,0.0,8.0,17.0,0.0,4.0,1.0,1.0,0.8,0.697,0.29,0.2537,96.0,486.0,582.0
223,2011-08-11,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,222,5253.0,0.0,8.0,18.0,0.0,4.0,1.0,1.0,0.78,0.6818,0.29,0.0896,74.0,497.0,571.0
223,2011-08-11,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,222,5254.0,0.0,8.0,19.0,0.0,4.0,1.0,1.0,0.74,0.6515,0.35,0.194,48.0,323.0,371.0
223,2011-08-11,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,222,5255.0,0.0,8.0,20.0,0.0,4.0,1.0,1.0,0.72,0.6515,0.37,0.1343,56.0,232.0,288.0
223,2011-08-11,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,222,5256.0,0.0,8.0,21.0,0.0,4.0,1.0,1.0,0.7,0.6515,0.48,0.0896,35.0,171.0,206.0
223,2011-08-11,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,222,5257.0,0.0,8.0,22.0,0.0,4.0,1.0,1.0,0.7,0.6515,0.48,0.0,34.0,123.0,157.0
223,2011-08-11,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,222,5258.0,0.0,8.0,23.0,0.0,4.0,1.0,1.0,0.66,0.6212,0.5,0.1642,22.0,105.0,127.0
224,2011-08-12,4,1,8,1,6,1,2,0.5,0.5,0.6,0.1,200,800,1000,223,,,,,,,,,,,,,,,
225,2011-08-13,1,0,9,0,0,0,3,0.5,0.5,0.6,0.1,200,800,1000,224,,,,,,,,,,,,,,,
226,2011-08-14,2,1,10,1,1,1,1,0.5,0.5,0.6,0.1,200,800,1000,225,,,,,,,,,,,,,,,
227,2011-08-15,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,226,5331.0,0.0,8.0,0.0,0.0,1.0,1.0,3.0,0.6,0.5455,0.88,0.0896,7.0,18.0,25.0
227,2011-08-15,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,226,5332.0,0.0,8.0,1.0,0.0,1.0,1.0,2.0,0.6,0.5455,0.88,0.1343,1.0,9.0,10.0
227,2011-08-15,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,226,5333.0,0.0,8.0,2.0,0.0,1.0,1.0,2.0,0.6,0.5606,0.83,0.0,0.0,3.0,3.0
227,2011-08-15,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,226,5334.0,0.0,8.0,3.0,0.0,1.0,1.0,1.0,0.6,0.5606,0.83,0.194,1.0,6.0,7.0
227,2011-08-15,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,226,5335.0,0.0,8.0,4.0,0.0,1.0,1.0,1.0,0.6,0.5606,0.83,0.1343,1.0,4.0,5.0
227,2011-08-15,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,226,5336.0,0.0,8.0,5.0,0.0,1.0,1.0,2.0,0.6,0.5455,0.88,0.194,3.0,14.0,17.0
227,2011-08-15,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,226,5337.0,0.0,8.0,6.0,0.0,1.0,1.0,1.0,0.6,0.5455,0.88,0.2537,3.0,87.0,90.0
227,2011-08-15,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,226,5338.0,0.0,8.0,7.0,0.0,1.0,1.0,1.0,0.6,0.5455,0.88,0.2537,10.0,248.0,258.0
227,2011-08-15,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,226,5339.0,0.0,8.0,8.0,0.0,1.0,1.0,1.0,0.64,0.5909,0.78,0.3284,29.0,326.0,355.0
227,2011-08-15,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,226,5340.0,0.0,8.0,9.0,0.0,1.0,1.0,1.0,0.64,0.5909,0.78,0.3284,52.0,170.0,222.0
227,2011-08-15,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,226,5341.0,0.0,8.0,10.0,0.0,1.0,1.0,1.0,0.68,0.6364,0.69,0.2836,54.0,87.0,141.0
227,2011-08-15,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,226,5342.0,0.0,8.0,11.0,0.0,1.0,1.0,2.0,0.72,0.6818,0.62,0.2537,41.0,112.0,153.0
227,2011-08-15,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,226,5343.0,0.0,8.0,12.0,0.0,1.0,1.0,1.0,0.74,0.6818,0.58,0.2836,62.0,116.0,178.0
227,2011-08-15,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,226,5344.0,0.0,8.0,13.0,0.0,1.0,1.0,1.0,0.78,0.7121,0.52,0.2836,53.0,140.0,193.0
227,2011-08-15,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,226,5345.0,0.0,8.0,14.0,0.0,1.0,1.0,1.0,0.74,0.6818,0.55,0.0896,56.0,95.0,151.0
227,2011-08-15,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,226,5346.0,0.0,8.0,15.0,0.0,1.0,1.0,3.0,0.74,0.6818,0.55,0.2985,49.0,133.0,182.0
227,2011-08-15,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,226,5347.0,0.0,8.0,16.0,0.0,1.0,1.0,1.0,0.74,0.6818,0.55,0.3284,58.0,225.0,283.0
227,2011-08-15,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,226,5348.0,0.0,8.0,17.0,0.0,1.0,1.0,1.0,0.74,0.6667,0.51,0.2836,59.0,471.0,530.0
227,2011-08-15,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,226,5349.0,0.0,8.0,18.0,0.0,1.0,1.0,1.0,0.7,0.6515,0.65,0.194,70.0,413.0,483.0
227,2011-08-15,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,226,5350.0,0.0,8.0,19.0,0.0,1.0,1.0,1.0,0.7,0.6515,0.65,0.0,54.0,343.0,397.0
227,2011-08-15,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,226,5351.0,0.0,8.0,20.0,0.0,1.0,1.0,1.0,0.66,0.6212,0.74,0.1343,45.0,240.0,285.0
227,2011-08-15,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,226,5352.0,0.0,8.0,21.0,0.0,1.0,1.0,1.0,0.66,0.6212,0.65,0.194,34.0,150.0,184.0
227,2011-08-15,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,226,5353.0,0.0,8.0,22.0,0.0,1.0,1.0,1.0,0.66,0.6212,0.69,0.2537,22.0,76.0,98.0
227,2011-08-15,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,226,5354.0,0.0,8.0,23.0,0.0,1.0,1.0,1.0,0.64,0.6061,0.69,0.2239,11.0,77.0,88.0
228,2011-08-16,4,1,12,1,3,1,3,0.5,0.5,0.6,0.1,200,800,1000,227,,,,,,,,,,,,,,,
229,2011-08-17,1,0,1,0,4,0,1,0.5,0.5,0.6,0.1,200,800,1000,228,,,,,,,,,,,,,,,
230,2011-08-18,2,1,2,1,5,1,2,0.5,0.5,0.6,0.1,200,800,1000,229,,,,,,,,,,,,,,,
231,2011-08-19,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,230,5427.0,0.0,8.0,0.0,0.0,5.0,1.0,3.0,0.68,0.6364,0.69,0.194,9.0,53.0,62.0
231,2011-08-19,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,230,5428.0,0.0,8.0,1.0,0.0,5.0,1.0,3.0,0.64,0.5758,0.89,0.0,1.0,19.0,20.0
231,2011-08-19,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,230,5429.0,0.0,8.0,2.0,0.0,5.0,1.0,3.0,0.64,0.5758,0.83,0.0,0.0,8.0,8.0
231,2011-08-19,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,230,5430.0,0.0,8.0,3.0,0.0,5.0,1.0,1.0,0.64,0.5909,0.78,0.0,2.0,1.0,3.0
231,2011-08-19,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,230,5431.0,0.0,8.0,4.0,0.0,5.0,1.0,1.0,0.64,0.5758,0.83,0.0,1.0,7.0,8.0
231,2011-08-19,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,230,5432.0,0.0,8.0,5.0,0.0,5.0,1.0,1.0,0.64,0.5758,0.83,0.0,1.0,16.0,17.0
231,2011-08-19,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,230,5433.0,0.0,8.0,6.0,0.0,5.0,1.0,1.0,0.64,0.5758,0.83,0.0,2.0,91.0,93.0
231,2011-08-19,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,230,5434.0,0.0,8.0,7.0,0.0,5.0,1.0,2.0,0.66,0.6061,0.83,0.0896,12.0,251.0,263.0
231,2011-08-19,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,230,5435.0,0.0,8.0,8.0,0.0,5.0,1.0,2.0,0.66,0.6061,0.83,0.0,30.0,368.0,398.0
231,2011-08-19,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,230,5436.0,0.0,8.0,9.0,0.0,5.0,1.0,1.0,0.7,0.6515,0.65,0.1343,31.0,187.0,218.0
231,2011-08-19,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,230,5437.0,0.0,8.0,10.0,0.0,5.0,1.0,1.0,0.72,0.6818,0.62,0.0896,57.0,108.0,165.0
231,2011-08-19,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,230,5438.0,0.0,8.0,11.0,0.0,5.0,1.0,2.0,0.72,0.6818,0.66,0.0896,45.0,120.0,165.0
231,2011-08-19,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,230,5439.0,0.0,8.0,12.0,0.0,5.0,1.0,2.0,0.74,0.6818,0.62,0.0896,54.0,168.0,222.0
231,2011-08-19,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,230,5440.0,0.0,8.0,13.0,0.0,5.0,1.0,2.0,0.76,0.7121,0.62,0.194,63.0,169.0,232.0
231,2011-08-19,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,230,5441.0,0.0,8.0,14.0,0.0,5.0,1.0,1.0,0.78,0.7273,0.55,0.194,78.0,142.0,220.0
231,2011-08-19,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,230,5442.0,0.0,8.0,15.0,0.0,5.0,1.0,1.0,0.8,0.7424,0.49,0.1045,66.0,156.0,222.0
231,2011-08-19,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,230,5443.0,0.0,8.0,16.0,0.0,5.0,1.0,1.0,0.8,0.7424,0.49,0.0,66.0,261.0,327.0
231,2011-08-19,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,230,5444.0,0.0,8.0,17.0,0.0,5.0,1.0,1.0,0.76,0.7121,0.58,0.5224,85.0,442.0,527.0
231,2011-08-19,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,230,5445.0,0.0,8.0,18.0,0.0,5.0,1.0,1.0,0.76,0.7121,0.58,0.5224,88.0,337.0,425.0
231,2011-08-19,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,230,5446.0,0.0,8.0,19.0,0.0,5.0,1.0,3.0,0.62,0.5909,0.73,0.4627,33.0,132.0,165.0
231,2011-08-19,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,230,5447.0,0.0,8.0,20.0,0.0,5.0,1.0,3.0,0.62,0.5758,0.83,0.2985,12.0,46.0,58.0
231,2011-08-19,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,230,5448.0,0.0,8.0,21.0,0.0,5.0,1.0,1.0,0.62,0.5758,0.83,0.1343,18.0,89.0,107.0
231,2011-08-19,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,230,5449.0,0.0,8.0,22.0,0.0,5.0,1.0,1.0,0.6,0.5455,0.88,0.1343,25.0,97.0,122.0
231,2011-08-19,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,230,5450.0,0.0,8.0,23.0,0.0,5.0,1.0,2.0,0.6,0.5455,0.88,0.0896,18.0,88.0,106.0
232,2011-08-20,4,1,4,1,0,1,1,0.5,0.5,0.6,0.1,200,800,1000,231,,,,,,,,,,,,,,,
233,2011-08-21,1,0,5,0,1,0,2,0.5,0.5,0.6,0.1,200,800,1000,232,,,,,,,,,,,,,,,
234,2011-08-22,2,1,6,1,2,1,3,0.5,0.5,0.6,0.1,200,800,1000,233,,,,,,,,,,,,,,,
235,2011-08-23,3,0,7,0,3,0,1,0.5,0.5,0.6,0.1,200,800,1000,234,5523.0,0.0,8.0,0.0,0.0,2.0,1.0,1.0,0.6,0.6212,0.43,0.194,13.0,22.0,35.0
235,2011-08-23,3,0,7,0,3,0,1,0.5,0.5,0.6,0.1,200,800,1000,234,5524.0,0.0,8.0,1.0,0.0,2.0,1.0,1.0,0.58,0.5455,0.49,0.194,6.0,13.0,19.0
235,2011-08-23,3,0,7,0,3,0,1,0.5,0.5,0.6,0.1,200,800,1000,234,5525.0,0.0,8.0,2.0,0.0,2.0,1.0,1.0,0.56,0.5303,0.52,0.194,2.0,4.0,6.0
235,2011-08-23,3,0,7,0,3,0,1,0.5,0.5,0.6,0.1,200,800,1000,234,5526.0,0.0,8.0,3.0,0.0,2.0,1.0,1.0,0.56,0.5303,0.52,0.2836,2.0,4.0,6.0
235,2011-08-23,3,0,7,0,3,0,1,0.5,0.5,0.6,0.1,200,800,1000,234,5527.0,0.0,8.0,4.0,0.0,2.0,1.0,1.0,0.54,0.5152,0.56,0.1642,0.0,5.0,5.0
235,2011-08-23,3,0,7,0,3,0,1,0.5,0.5,0.6,0.1,200,800,1000,234,5528.0,0.0,8.0,5.0,0.0,2.0,1.0,1.0,0.54,0.5152,0.56,0.194,1.0,35.0,36.0
235,2011-08-23,3,0,7,0,3,0,1,0.5,0.5,0.6,0.1,200,800,1000,234,5529.0,0.0,8.0,6.0,0.0,2.0,1.0,1.0,0.54,0.5152,0.6,0.194,3.0,111.0,114.0
235,2011-08-23,3,0,7,0,3,0,1,0.5,0.5,0.6,0.1,200,800,1000,234,5530.0,0.0,8.0,7.0,0.0,2.0,1.0,1.0,0.6,0.6212,0.49,0.194,11.0,333.0,344.0
235,2011-08-23,3,0,7,0,3,0,1,0.5,0.5,0.6,0.1,200,800,1000,234,5531.0,0.0,8.0,8.0,0.0,2.0,1.0,2.0,0.62,0.6212,0.5,0.0,43.0,461.0,504.0
235,2011-08-23,3,0,7,0,3,0,1,0.5,0.5,0.6,0.1,200,800,1000,234,5532.0,0.0,8.0,9.0,0.0,2.0,1.0,2.0,0.66,0.6212,0.44,0.0,34.0,191.0,225.0
235,2011-08-23,3,0,7,0,3,0,1,0.5,0.5,0.6,0.1,200,800,1000,234,5533.0,0.0,8.0,10.0,0.0,2.0,1.0,1.0,0.7,0.6364,0.37,0.0,56.0,92.0,148.0
235,2011-08-23,3,0,7,0,3,0,1,0.5,0.5,0.6,0.1,200,800,1000,234,5534.0,0.0,8.0,11.0,0.0,2.0,1.0,1.0,0.7,0.6364,0.34,0.1045,62.0,124.0,186.0
235,2011-08-23,3,0,7,0,3,0,1,0.5,0.5,0.6,0.1,200,800,1000,234,5535.0,0.0,8.0,12.0,0.0,2.0,1.0,1.0,0.7,0.6364,0.39,0.0896,60.0,177.0,237.0
235,2011-08-23,3,0,7,0,3,0,1,0.5,0.5,0.6,0.1,200,800,1000,234,5536.0,0.0,8.0,13.0,0.0,2.0,1.0,1.0,0.72,0.6515,0.3,0.1045,70.0,164.0,234.0
235,2011-08-23,3,0,7,0,3,0,1,0.5,0.5,0.6,0.1,200,800,1000,234,5537.0,0.0,8.0,14.0,0.0,2.0,1.0,1.0,0.72,0.6515,0.3,0.0896,149.0,502.0,651.0
235,2011-08-23,3,0,7,0,3,0,1,0.5,0.5,0.6,0.1,200,800,1000,234,5538.0,0.0,8.0,15.0,0.0,2.0,1.0,1.0,0.72,0.6515,0.34,0.2239,178.0,423.0,601.0
235,2011-08-23,3,0,7,0,3,0,1,0.5,0.5,0.6,0.1,200,800,1000,234,5539.0,0.0,8.0,16.0,0.0,2.0,1.0,1.0,0.72,0.6515,0.32,0.1343,133.0,311.0,444.0
235,2011-08-23,3,0,7,0,3,0,1,0.5,0.5,0.6,0.1,200,800,1000,234,5540.0,0.0,8.0,17.0,0.0,2.0,1.0,1.0,0.72,0.6515,0.34,0.2239,133.0,339.0,472.0
235,2011-08-23,3,0,7,0,3,0,1,0.5,0.5,0.6,0.1,200,800,1000,234,5541.0,0.0,8.0,18.0,0.0,2.0,1.0,1.0,0.72,0.6515,0.34,0.194,98.0,421.0,519.0
235,2011-08-23,3,0,7,0,3,0,1,0.5,0.5,0.6,0.1,200,800,1000,234,5542.0,0.0,8.0,19.0,0.0,2.0,1.0,1.0,0.66,0.6212,0.5,0.2239,70.0,297.0,367.0
235,2011-08-23,3,0,7,0,3,0,1,0.5,0.5,0.6,0.1,200,800,1000,234,5543.0,0.0,8.0,20.0,0.0,2.0,1.0,1.0,0.64,0.6212,0.53,0.2537,54.0,206.0,260.0
235,2011-08-23,3,0,7,0,3,0,1,0.5,0.5,0.6,0.1,200,800,1000,234,5544.0,0.0,8.0,21.0,0.0,2.0,1.0,1.0,0.62,0.6212,0.57,0.0,38.0,173.0,211.0
235,2011-08-23,3,0,7,0,3,0,1,0.5,0.5,0.6,0.1,200,800,1000,234,5545.0,0.0,8.0,22.0,0.0,2.0,1.0,1.0,0.62,0.6212,0.57,0.1343,46.0,145.0,191.0
235,2011-08-23,3,0,7,0,3,0,1,0.5,0.5,0.6,0.1,200,800,1000,234,5546.0,0.0,8.0,23.0,0.0,2.0,1.0,1.0,0.62,0.6061,0.61,0.1343,19.0,61.0,80.0
236,2011-08-24,4,1,8,1,4,1,2,0.5,0.5,0.6,0.1,200,800,1000,235,,,,,,,,,,,,,,,
237,2011-08-25,1,0,9,0,5,0,3,0.5,0.5,0.6,0.1,200,800,1000,236,,,,,,,,,,,,,,,
238,2011-08-26,2,1,10,1,6,1,1,0.5,0.5,0.6,0.1,200,800,1000,237,,,,,,,,,,,,,,,
239,2011-08-27,3,0,11,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,238,5619.0,0.0,8.0,0.0,0.0,6.0,0.0,1.0,0.7,0.6667,0.84,0.1045,33.0,112.0,145.0
239,2011-08-27,3,0,11,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,238,5620.0,0.0,8.0,1.0,0.0,6.0,0.0,1.0,0.7,0.6667,0.84,0.1642,13.0,51.0,64.0
239,2011-08-27,3,0,11,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,238,5621.0,0.0,8.0,2.0,0.0,6.0,0.0,1.0,0.7,0.6667,0.84,0.194,18.0,59.0,77.0
239,2011-08-27,3,0,11,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,238,5622.0,0.0,8.0,3.0,0.0,6.0,0.0,2.0,0.7,0.6667,0.84,0.2239,8.0,22.0,30.0
239,2011-08-27,3,0,11,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,238,5623.0,0.0,8.0,4.0,0.0,6.0,0.0,2.0,0.7,0.6667,0.84,0.2239,1.0,3.0,4.0
239,2011-08-27,3,0,11,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,238,5624.0,0.0,8.0,5.0,0.0,6.0,0.0,2.0,0.7,0.6667,0.84,0.2985,1.0,11.0,12.0
239,2011-08-27,3,0,11,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,238,5625.0,0.0,8.0,6.0,0.0,6.0,0.0,2.0,0.7,0.6667,0.84,0.2985,3.0,15.0,18.0
239,2011-08-27,3,0,11,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,238,5626.0,0.0,8.0,7.0,0.0,6.0,0.0,2.0,0.7,0.6667,0.84,0.3582,2.0,26.0,28.0
239,2011-08-27,3,0,11,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,238,5627.0,0.0,8.0,8.0,0.0,6.0,0.0,2.0,0.7,0.6667,0.84,0.2537,14.0,62.0,76.0
239,2011-08-27,3,0,11,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,238,5628.0,0.0,8.0,9.0,0.0,6.0,0.0,2.0,0.7,0.6667,0.84,0.4179,28.0,128.0,156.0
239,2011-08-27,3,0,11,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,238,5629.0,0.0,8.0,10.0,0.0,6.0,0.0,2.0,0.7,0.6667,0.79,0.4627,51.0,154.0,205.0
239,2011-08-27,3,0,11,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,238,5630.0,0.0,8.0,11.0,0.0,6.0,0.0,3.0,0.66,0.5909,0.89,0.4179,15.0,73.0,88.0
239,2011-08-27,3,0,11,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,238,5631.0,0.0,8.0,12.0,0.0,6.0,0.0,3.0,0.66,0.6061,0.83,0.4925,11.0,65.0,76.0
239,2011-08-27,3,0,11,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,238,5632.0,0.0,8.0,13.0,0.0,6.0,0.0,3.0,0.66,0.6061,0.83,0.3881,10.0,33.0,43.0
239,2011-08-27,3,0,11,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,238,5633.0,0.0,8.0,14.0,0.0,6.0,0.0,3.0,0.64,0.5758,0.89,0.5522,4.0,19.0,23.0
239,2011-08-27,3,0,11,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,238,5634.0,0.0,8.0,15.0,0.0,6.0,0.0,3.0,0.64,0.5758,0.89,0.5522,2.0,28.0,30.0
239,2011-08-27,3,0,11,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,238,5635.0,0.0,8.0,16.0,0.0,6.0,0.0,3.0,0.64,0.5758,0.89,0.5224,10.0,14.0,24.0
239,2011-08-27,3,0,11,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,238,5636.0,0.0,8.0,17.0,0.0,6.0,0.0,3.0,0.64,0.5758,0.89,0.8358,2.0,14.0,16.0
240,2011-08-28,4,1,12,1,1,1,3,0.5,0.5,0.6,0.1,200,800,1000,239,,,,,,,,,,,,,,,
241,2011-08-29,1,0,1,0,2,0,1,0.5,0.5,0.6,0.1,200,800,1000,240,,,,,,,,,,,,,,,
242,2011-08-30,2,1,2,1,3,1,2,0.5,0.5,0.6,0.1,200,800,1000,241,,,,,,,,,,,,,,,
243,2011-08-31,3,0,3,0,4,0,3,0.5,0.5,0.6,0.1,200,800,1000,242,5702.0,0.0,8.0,0.0,0.0,3.0,1.0,1.0,0.6,0.5909,0.69,0.0,8.0,24.0,32.0
